X,Y,fingerMag
4.5,6.4,57.721734
4.5,6.5,58.059579
4.5,6.6,58.275895
4.5,6.7,58.390698
4.5,6.8,58.424007
4.5,6.9,58.395839
4.5,7.0,58.326210
4.5,7.1,58.235141
4.5,7.2,58.142646
4.5,7.3,58.068745
4.5,7.4,58.033455
4.5,7.5,58.056793
4.5,7.6,58.158778
4.5,7.7,58.359426
4.5,7.8,58.678755
4.5,7.9,59.136784
4.5,8.0,59.753528
4.6,0.0,63.031117
4.6,0.1,63.559103
4.6,0.2,63.594658
4.6,0.3,63.199172
4.6,0.4,62.434038
4.6,0.5,61.360646
4.6,0.6,60.040389
4.6,0.7,58.534657
4.6,0.8,56.904842
4.6,0.9,55.212335
4.6,1.0,53.518527
4.6,1.1,51.884811
4.6,1.2,50.372576
4.6,1.3,49.043215
4.6,1.4,47.957411
4.6,1.5,47.121756
4.6,1.6,46.451528
4.6,1.7,45.853209
4.6,1.8,45.233280
4.6,1.9,44.500517
4.6,2.0,43.631728
4.6,2.1,42.681441
4.6,2.2,41.708434
4.6,2.3,40.771482
4.6,2.4,39.929362
4.6,2.5,39.240851
4.6,2.6,38.764726
4.6,2.7,38.559762
4.6,2.8,38.670532
4.6,2.9,39.065861
4.6,3.0,39.689430
4.6,3.1,40.484905
4.6,3.2,41.395949
4.6,3.3,42.366226
4.6,3.4,43.339401
4.6,3.5,44.259139
4.6,3.6,45.069103
4.6,3.7,45.712958
4.6,3.8,46.135430
4.6,3.9,46.327017
4.6,4.1,46.340430
4.6,4.2,46.232823
4.6,4.3,46.061351
4.6,4.4,45.883170
4.6,4.5,45.755435
4.6,4.6,45.733924
4.6,4.7,45.842838
4.6,4.8,46.074843
4.6,4.9,46.421238
4.6,5.0,46.873322
4.6,5.1,47.422393
4.6,5.2,48.059750
4.6,5.3,48.776692
4.6,5.4,49.564517
4.6,5.5,50.413978
4.6,5.6,51.308670
4.6,5.7,52.227175
4.6,5.8,53.147965
4.6,5.9,54.049518
4.6,6.0,54.910307
4.6,6.1,55.708807
4.6,6.2,56.423495
4.6,6.3,57.032845
4.6,6.4,57.515360
4.6,6.5,57.859945
4.6,6.6,58.081392
4.6,6.7,58.198453
4.6,6.8,58.229880
4.6,6.9,58.194425
4.6,7.0,58.110839
4.6,7.1,57.997876
4.6,7.2,57.874287
4.6,7.3,57.758824
4.6,7.4,57.670240
4.6,7.5,57.627285
4.6,7.6,57.648712
4.6,7.7,57.753274
4.6,7.8,57.959722
4.6,7.9,58.286807
4.6,8.0,58.753284
4.7,0.0,62.322881
4.7,0.1,63.041410
4.7,0.2,63.225317
4.7,0.3,62.943793
4.7,0.4,62.266028
4.7,0.5,61.261214
4.7,0.6,59.998541
4.7,0.7,58.547200
4.7,0.8,56.976383
4.7,0.9,55.355280
4.7,1.0,53.753081
4.7,1.1,52.238978
4.7,1.2,50.882162
4.7,1.3,49.751824
4.7,1.4,48.916196
4.7,1.5,48.370378
4.7,1.6,47.986004
4.7,1.7,47.622817
4.7,1.8,47.140555
4.7,1.9,46.402441
4.7,2.0,45.374757
4.7,2.1,44.141542
4.7,2.2,42.793268
4.7,2.3,41.420405
4.7,2.4,40.113427
4.7,2.5,38.962803
4.7,2.6,38.059008
4.7,2.7,37.492511
4.7,2.8,37.334331
4.7,2.9,37.551750
4.7,3.0,38.077612
4.7,3.1,38.844740
4.7,3.2,39.785956
4.7,3.3,40.834082
4.7,3.4,41.921940
4.7,3.5,42.982353
4.7,3.6,43.948143
4.7,3.7,44.752131
4.7,3.8,45.328296
4.7,3.9,45.660434
4.7,4.1,45.800055
4.7,4.2,45.803504
4.7,4.3,45.727130
4.7,4.4,45.627278
4.7,4.5,45.560297
4.7,4.6,45.581217
4.7,4.7,45.714870
4.7,4.8,45.955933
4.7,4.9,46.297775
4.7,5.0,46.733763
4.7,5.1,47.257268
4.7,5.2,47.861658
4.7,5.3,48.540301
4.7,5.4,49.286567
4.7,5.5,50.093260
4.7,5.6,50.945801
4.7,5.7,51.824435
4.7,5.8,52.709299
4.7,5.9,53.580531
4.7,6.0,54.418267
4.7,6.1,55.202646
4.7,6.2,55.913803
4.7,6.3,56.531877
4.7,6.4,57.037027
4.7,6.5,57.418301
4.7,6.6,57.686851
4.7,6.7,57.857216
4.7,6.8,57.943933
4.7,6.9,57.961539
4.7,7.0,57.924571
4.7,7.1,57.847567
4.7,7.2,57.745063
4.7,7.3,57.631597
4.7,7.4,57.521706
4.7,7.5,57.429927
4.7,7.6,57.370798
4.7,7.7,57.358856
4.7,7.8,57.408637
4.7,7.9,57.534680
4.7,8.0,57.751522
4.8,0.0,60.834537
4.8,0.1,61.819514
4.8,0.2,62.236990
4.8,0.3,62.165342
4.8,0.4,61.682949
4.8,0.5,60.868188
4.8,0.6,59.799438
4.8,0.7,58.555076
4.8,0.8,57.213480
4.8,0.9,55.853028
4.8,1.0,54.552098
4.8,1.1,53.389067
4.8,1.2,52.442315
4.8,1.3,51.790218
4.8,1.4,51.509799
4.8,1.5,51.574520
4.8,1.6,51.783013
4.8,1.7,51.917072
4.8,1.8,51.758486
4.8,1.9,51.094483
4.8,2.0,49.873319
4.8,2.1,48.227229
4.8,2.2,46.298498
4.8,2.3,44.229414
4.8,2.4,42.162263
4.8,2.5,40.239333
4.8,2.6,38.602910
4.8,2.7,37.395282
4.8,2.8,36.731050
4.8,2.9,36.577197
4.8,3.0,36.851701
4.8,3.1,37.472505
4.8,3.2,38.357555
4.8,3.3,39.424794
4.8,3.4,40.592167
4.8,3.5,41.777620
4.8,3.6,42.899095
4.8,3.7,43.874539
4.8,3.8,44.623161
4.8,3.9,45.118801
4.8,4.1,45.409536
4.8,4.2,45.548754
4.8,4.3,45.589839
4.8,4.4,45.586178
4.8,4.5,45.591157
4.8,4.6,45.656966
4.8,4.7,45.808428
4.8,4.8,46.043025
4.8,4.9,46.357058
4.8,5.0,46.746828
4.8,5.1,47.208633
4.8,5.2,47.738773
4.8,5.3,48.333548
4.8,5.4,48.989257
4.8,5.5,49.701675
4.8,5.6,50.459701
4.8,5.7,51.247411
4.8,5.8,52.048782
4.8,5.9,52.847792
4.8,6.0,53.628418
4.8,6.1,54.374636
4.8,6.2,55.070424
4.8,6.3,55.699759
4.8,6.4,56.246633
4.8,6.5,56.700942
4.8,6.6,57.067271
4.8,6.7,57.352451
4.8,6.8,57.563315
4.8,6.9,57.706692
4.8,7.0,57.789416
4.8,7.1,57.818319
4.8,7.2,57.800231
4.8,7.3,57.741984
4.8,7.4,57.650411
4.8,7.5,57.532342
4.8,7.6,57.394610
4.8,7.7,57.244047
4.8,7.8,57.087483
4.8,7.9,56.931751
4.8,8.0,56.783682
4.9,0.0,58.448452
4.9,0.1,59.784111
4.9,0.2,60.531112
4.9,0.3,60.778525
4.9,0.4,60.615419
4.9,0.5,60.130865
4.9,0.6,59.413933
4.9,0.7,58.553692
4.9,0.8,57.639213
4.9,0.9,56.759566
4.9,1.0,56.003820
4.9,1.1,55.461047
4.9,1.2,55.220315
4.9,1.3,55.370694
4.9,1.4,55.999331
4.9,1.5,57.046276
4.9,1.6,58.203267
4.9,1.7,59.138119
4.9,1.8,59.518646
4.9,1.9,59.020951
4.9,2.0,57.566603
4.9,2.1,55.357629
4.9,2.2,52.611378
4.9,2.3,49.545200
4.9,2.4,46.376444
4.9,2.5,43.322460
4.9,2.6,40.600599
4.9,2.7,38.428209
4.9,2.8,36.983285
4.9,2.9,36.233973
4.9,3.0,36.078752
4.9,3.1,36.416056
4.9,3.2,37.144322
4.9,3.3,38.161982
4.9,3.4,39.367471
4.9,3.5,40.659224
4.9,3.6,41.935676
4.9,3.7,43.095260
4.9,3.8,44.037808
4.9,3.9,44.723436
4.9,4.1,45.194184
4.9,4.2,45.497950
4.9,4.3,45.682631
4.9,4.4,45.796125
4.9,4.5,45.886328
4.9,4.6,46.000143
4.9,4.7,46.161616
4.9,4.8,46.371975
4.9,4.9,46.631457
4.9,5.0,46.940301
4.9,5.1,47.298744
4.9,5.2,47.707022
4.9,5.3,48.165375
4.9,5.4,48.674039
4.9,5.5,49.232830
4.9,5.6,49.836038
4.9,5.7,50.474081
4.9,5.8,51.137297
4.9,5.9,51.816021
4.9,6.0,52.500591
4.9,6.1,53.181344
4.9,6.2,53.848617
4.9,6.3,54.492747
4.9,6.4,55.104073
4.9,6.5,55.674166
4.9,6.6,56.197650
4.9,6.7,56.669620
4.9,6.8,57.085171
4.9,6.9,57.439395
4.9,7.0,57.727387
4.9,7.1,57.944240
4.9,7.2,58.085050
4.9,7.3,58.144909
4.9,7.4,58.118911
4.9,7.5,58.002152
4.9,7.6,57.789723
4.9,7.7,57.476721
4.9,7.8,57.058237
4.9,7.9,56.529367
4.9,8.0,55.885205
5.0,0.0,55.068811
5.0,0.1,56.844404
5.0,0.2,58.024551
5.0,0.3,58.710523
5.0,0.4,59.003589
5.0,0.5,59.005021
5.0,0.6,58.816089
5.0,0.7,58.538064
5.0,0.8,58.272216
5.0,0.9,58.119815
5.0,1.0,58.182132
5.0,1.1,58.560437
5.0,1.2,59.356001
5.0,1.3,60.670095
5.0,1.4,62.601306
5.0,1.5,65.043191
5.0,1.6,67.543198
5.0,1.7,69.615424
5.0,1.8,70.773967
5.0,1.9,70.545052
5.0,2.0,68.814036
5.0,2.1,65.876591
5.0,2.2,62.050814
5.0,2.3,57.654798
5.0,2.4,53.006639
5.0,2.5,48.424431
5.0,2.6,44.226269
5.0,2.7,40.730248
5.0,2.8,38.199645
5.0,2.9,36.605429
5.0,3.0,35.821535
5.0,3.1,35.721834
5.0,3.2,36.180194
5.0,3.3,37.070486
5.0,3.4,38.266579
5.0,3.5,39.642344
5.0,3.6,41.071650
5.0,3.7,42.428367
5.0,3.8,43.587915
5.0,3.9,44.492529
5.0,4.1,45.175259
5.0,4.2,45.675643
5.0,4.3,46.033218
5.0,4.4,46.287523
5.0,4.5,46.478096
5.0,4.6,46.643760
5.0,4.7,46.806920
5.0,4.8,46.973586
5.0,4.9,47.149060
5.0,5.0,47.338640
5.0,5.1,47.547628
5.0,5.2,47.781323
5.0,5.3,48.045024
5.0,5.4,48.344033
5.0,5.5,48.683401
5.0,5.6,49.064944
5.0,5.7,49.488208
5.0,5.8,49.952688
5.0,5.9,50.457885
5.0,6.0,51.003295
5.0,6.1,51.588416
5.0,6.2,52.212746
5.0,6.3,52.875784
5.0,6.4,53.577012
5.0,6.5,54.310595
5.0,6.6,55.057454
5.0,6.7,55.796488
5.0,6.8,56.506593
5.0,6.9,57.166668
5.0,7.0,57.755609
5.0,7.1,58.252314
5.0,7.2,58.635680
5.0,7.3,58.884605
5.0,7.4,58.977987
5.0,7.5,58.894721
5.0,7.6,58.613707
5.0,7.7,58.113841
5.0,7.8,57.374021
5.0,7.9,56.373144
5.0,8.0,55.090107
5.1,0.0,51.132838
5.1,0.1,53.361719
5.1,0.2,55.011167
5.1,0.3,56.193372
5.1,0.4,57.020525
5.1,0.5,57.604818
5.1,0.6,58.058441
5.1,0.7,58.493584
5.1,0.8,59.022440
5.1,0.9,59.757198
5.1,1.0,60.810049
5.1,1.1,62.293185
5.1,1.2,64.318796
5.1,1.3,66.999074
5.1,1.4,70.442698
5.1,1.5,74.490089
5.1,1.6,78.528814
5.1,1.7,81.902807
5.1,1.8,83.956002
5.1,1.9,84.048715
5.1,2.0,82.026399
5.1,2.1,78.288784
5.1,2.2,73.265891
5.1,2.3,67.387738
5.1,2.4,61.084346
5.1,2.5,54.785734
5.1,2.6,48.921921
5.1,2.7,43.922927
5.1,2.8,40.146961
5.1,2.9,37.569324
5.1,3.0,36.038203
5.1,3.1,35.401700
5.1,3.2,35.507917
5.1,3.3,36.204957
5.1,3.4,37.340922
5.1,3.5,38.763914
5.1,3.6,40.322037
5.1,3.7,41.863392
5.1,3.8,43.237771
5.1,3.9,44.367806
5.1,4.1,45.275127
5.1,4.2,45.988440
5.1,4.3,46.536449
5.1,4.4,46.947860
5.1,4.5,47.251377
5.1,4.6,47.475334
5.1,4.7,47.639535
5.1,4.8,47.755266
5.1,4.9,47.833443
5.1,5.0,47.884982
5.1,5.1,47.920800
5.1,5.2,47.951813
5.1,5.3,47.988939
5.1,5.4,48.043092
5.1,5.5,48.125163
5.1,5.6,48.245663
5.1,5.7,48.414846
5.1,5.8,48.642956
5.1,5.9,48.940241
5.1,6.0,49.316947
5.1,6.1,49.783320
5.1,6.2,50.349605
5.1,6.3,51.026050
5.1,6.4,51.822866
5.1,6.5,52.737450
5.1,6.6,53.735303
5.1,6.7,54.777050
5.1,6.8,55.823313
5.1,6.9,56.834717
5.1,7.0,57.771883
5.1,7.1,58.595437
5.1,7.2,59.266000
5.1,7.3,59.744197
5.1,7.4,59.990651
5.1,7.5,59.965985
5.1,7.6,59.630823
5.1,7.7,58.945788
5.1,7.8,57.871503
5.1,7.9,56.368592
5.1,8.0,54.397678
5.2,0.0,47.628732
5.2,0.1,50.164725
5.2,0.2,52.174504
5.2,0.3,53.774227
5.2,0.4,55.080051
5.2,0.5,56.208132
5.2,0.6,57.274629
5.2,0.7,58.395698
5.2,0.8,59.687497
5.2,0.9,61.266183
5.2,1.0,63.247913
5.2,1.1,65.748844
5.2,1.2,68.885133
5.2,1.3,72.772938
5.2,1.4,77.524269
5.2,1.5,82.934209
5.2,1.6,88.262834
5.2,1.7,92.718670
5.2,1.8,95.510247
5.2,1.9,95.865890
5.2,2.0,93.600233
5.2,2.1,89.197786
5.2,2.2,83.179665
5.2,2.3,76.066983
5.2,2.4,68.380854
5.2,2.5,60.642392
5.2,2.6,53.372711
5.2,2.7,47.092924
5.2,2.8,42.238787
5.2,2.9,38.790899
5.2,3.0,36.578761
5.2,3.1,35.431774
5.2,3.2,35.179340
5.2,3.3,35.650859
5.2,3.4,36.675733
5.2,3.5,38.083363
5.2,3.6,39.703150
5.2,3.7,41.364495
5.2,3.8,42.898550
5.2,3.9,44.211951
5.2,4.1,45.313927
5.2,4.2,46.221035
5.2,4.3,46.949837
5.2,4.4,47.516892
5.2,4.5,47.938759
5.2,4.6,48.231983
5.2,4.7,48.412745
5.2,4.8,48.496866
5.2,4.9,48.500150
5.2,5.0,48.438401
5.2,5.1,48.327425
5.2,5.2,48.183026
5.2,5.3,48.021008
5.2,5.4,47.857177
5.2,5.5,47.707508
5.2,5.6,47.590219
5.2,5.7,47.525102
5.2,5.8,47.531980
5.2,5.9,47.630675
5.2,6.0,47.841013
5.2,6.1,48.182815
5.2,6.2,48.675906
5.2,6.3,49.340108
5.2,6.4,50.195193
5.2,6.5,51.241754
5.2,6.6,52.432649
5.2,6.7,53.713432
5.2,6.8,55.029659
5.2,6.9,56.326886
5.2,7.0,57.550669
5.2,7.1,58.646564
5.2,7.2,59.560125
5.2,7.3,60.236909
5.2,7.4,60.622472
5.2,7.5,60.662368
5.2,7.6,60.302154
5.2,7.7,59.487385
5.2,7.8,58.163617
5.2,7.9,56.276406
5.2,8.0,53.771307
5.3,0.0,45.570102
5.3,0.1,48.103641
5.3,0.2,50.216078
5.3,0.3,52.014773
5.3,0.4,53.607090
5.3,0.5,55.100391
5.3,0.6,56.602038
5.3,0.7,58.219394
5.3,0.8,60.059821
5.3,0.9,62.230682
5.3,1.0,64.839339
5.3,1.1,67.993154
5.3,1.2,71.799489
5.3,1.3,76.365708
5.3,1.4,81.794846
5.3,1.5,87.859266
5.3,1.6,93.773121
5.3,1.7,98.696781
5.3,1.8,101.790616
5.3,1.9,102.236084
5.3,2.0,99.839192
5.3,2.1,95.119510
5.3,2.2,88.635600
5.3,2.3,80.946021
5.3,2.4,72.609337
5.3,2.5,64.184106
5.3,2.6,56.228892
5.3,2.7,49.302253
5.3,2.8,43.872382
5.3,2.9,39.925592
5.3,3.0,37.288228
5.3,3.1,35.786528
5.3,3.2,35.246732
5.3,3.3,35.495079
5.3,3.4,36.357806
5.3,3.5,37.661155
5.3,3.6,39.231362
5.3,3.7,40.894668
5.3,3.8,42.478977
5.3,3.9,43.884007
5.3,4.1,45.107083
5.3,4.2,46.152502
5.3,4.3,47.024563
5.3,4.4,47.727566
5.3,4.5,48.265808
5.3,4.6,48.643889
5.3,4.7,48.873288
5.3,4.8,48.972357
5.3,4.9,48.959744
5.3,5.0,48.854099
5.3,5.1,48.674072
5.3,5.2,48.438311
5.3,5.3,48.165467
5.3,5.4,47.874187
5.3,5.5,47.583410
5.3,5.6,47.315839
5.3,5.7,47.096818
5.3,5.8,46.951748
5.3,5.9,46.906028
5.3,6.0,46.985057
5.3,6.1,47.214235
5.3,6.2,47.618961
5.3,6.3,48.224635
5.3,6.4,49.056596
5.3,6.5,50.117900
5.3,6.6,51.356143
5.3,6.7,52.710436
5.3,6.8,54.119891
5.3,6.9,55.523621
5.3,7.0,56.860737
5.3,7.1,58.070350
5.3,7.2,59.091573
5.3,7.3,59.863518
5.3,7.4,60.325296
5.3,7.5,60.416019
5.3,7.6,60.074800
5.3,7.7,59.240749
5.3,7.8,57.852979
5.3,7.9,55.850602
5.3,8.0,53.172730
5.4,0.0,45.970557
5.4,0.1,48.028689
5.4,0.2,49.837402
5.4,0.3,51.476695
5.4,0.4,53.026568
5.4,0.5,54.567020
5.4,0.6,56.178050
5.4,0.7,57.939658
5.4,0.8,59.931844
5.4,0.9,62.234605
5.4,1.0,64.927943
5.4,1.1,68.091855
5.4,1.2,71.806343
5.4,1.3,76.151403
5.4,1.4,81.203254
5.4,1.5,86.748972
5.4,1.6,92.087538
5.4,1.7,96.470903
5.4,1.8,99.151019
5.4,1.9,99.398807
5.4,2.0,97.046932
5.4,2.1,92.569866
5.4,2.2,86.477155
5.4,2.3,79.278341
5.4,2.4,71.482968
5.4,2.5,63.600579
5.4,2.6,56.140719
5.4,2.7,49.612930
5.4,2.8,44.445008
5.4,2.9,40.628845
5.4,3.0,38.011624
5.4,3.1,36.440434
5.4,3.2,35.762363
5.4,3.3,35.824501
5.4,3.4,36.473935
5.4,3.5,37.557754
5.4,3.6,38.923047
5.4,3.7,40.416903
5.4,3.8,41.887774
5.4,3.9,43.243014
5.4,4.1,44.470020
5.4,4.2,45.561912
5.4,4.3,46.511807
5.4,4.4,47.312826
5.4,4.5,47.958088
5.4,4.6,48.441234
5.4,4.7,48.767903
5.4,4.8,48.955709
5.4,4.9,49.022788
5.4,5.0,48.987276
5.4,5.1,48.867309
5.4,5.2,48.681020
5.4,5.3,48.446547
5.4,5.4,48.182024
5.4,5.5,47.905843
5.4,5.6,47.639748
5.4,5.7,47.407836
5.4,5.8,47.234252
5.4,5.9,47.143140
5.4,6.0,47.158645
5.4,6.1,47.304912
5.4,6.2,47.606085
5.4,6.3,48.086309
5.4,6.4,48.769676
5.4,6.5,49.660278
5.4,6.6,50.712439
5.4,6.7,51.872867
5.4,6.8,53.088273
5.4,6.9,54.305366
5.4,7.0,55.470856
5.4,7.1,56.531452
5.4,7.2,57.433864
5.4,7.3,58.124801
5.4,7.4,58.550974
5.4,7.5,58.659091
5.4,7.6,58.395862
5.4,7.7,57.707997
5.4,7.8,56.542205
5.4,7.9,54.845197
5.4,8.0,52.563681
5.5,0.0,49.843706
5.5,0.1,50.790088
5.5,0.2,51.739992
5.5,0.3,52.721679
5.5,0.4,53.763410
5.5,0.5,54.893446
5.5,0.6,56.140049
5.5,0.7,57.531479
5.5,0.8,59.095997
5.5,0.9,60.861864
5.5,1.0,62.857341
5.5,1.1,65.110690
5.5,1.2,67.650170
5.5,1.3,70.504044
5.5,1.4,73.698321
5.5,1.5,77.087044
5.5,1.6,80.233948
5.5,1.7,82.674801
5.5,1.8,83.945369
5.5,1.9,83.593568
5.5,2.0,81.527106
5.5,2.1,78.064766
5.5,2.2,73.547792
5.5,2.3,68.317429
5.5,2.4,62.714921
5.5,2.5,57.081512
5.5,2.6,51.758447
5.5,2.7,47.086969
5.5,2.8,43.353926
5.5,2.9,40.556097
5.5,3.0,38.593968
5.5,3.1,37.367963
5.5,3.2,36.778503
5.5,3.3,36.726012
5.5,3.4,37.110912
5.5,3.5,37.833627
5.5,3.6,38.794578
5.5,3.7,39.894190
5.5,3.8,41.033667
5.5,3.9,42.148014
5.5,4.1,43.218165
5.5,4.2,44.228337
5.5,4.3,45.162749
5.5,4.4,46.005619
5.5,4.5,46.741163
5.5,4.6,47.354201
5.5,4.7,47.843328
5.5,4.8,48.220893
5.5,4.9,48.499845
5.5,5.0,48.693133
5.5,5.1,48.813703
5.5,5.2,48.874503
5.5,5.3,48.888482
5.5,5.4,48.868588
5.5,5.5,48.827779
5.5,5.6,48.779173
5.5,5.7,48.735997
5.5,5.8,48.711480
5.5,5.9,48.718852
5.5,6.0,48.771342
5.5,6.1,48.882179
5.5,6.2,49.064592
5.5,6.3,49.331810
5.5,6.4,49.697036
5.5,6.5,50.163281
5.5,6.6,50.708189
5.5,6.7,51.305529
5.5,6.8,51.929066
5.5,6.9,52.552566
5.5,7.0,53.149797
5.5,7.1,53.694525
5.5,7.2,54.160516
5.5,7.3,54.521537
5.5,7.4,54.751353
5.5,7.5,54.823733
5.5,7.6,54.712441
5.5,7.7,54.391245
5.5,7.8,53.833911
5.5,7.9,53.014205
5.5,8.0,51.905894
5.6,0.0,58.203158
5.6,0.1,57.238058
5.6,0.2,56.625361
5.6,0.3,56.311409
5.6,0.4,56.242540
5.6,0.5,56.365097
5.6,0.6,56.625417
5.6,0.7,56.969843
5.6,0.8,57.344713
5.6,0.9,57.696369
5.6,1.0,57.971150
5.6,1.1,58.115397
5.6,1.2,58.075450
5.6,1.3,57.797649
5.6,1.4,57.228873
5.6,1.5,56.357193
5.6,1.6,55.240214
5.6,1.7,53.942240
5.6,1.8,52.527578
5.6,1.9,51.059876
5.6,2.0,49.583371
5.6,2.1,48.120122
5.6,2.2,46.690974
5.6,2.3,45.316775
5.6,2.4,44.018371
5.6,2.5,42.816607
5.6,2.6,41.732330
5.6,2.7,40.786386
5.6,2.8,39.996397
5.6,2.9,39.362789
5.6,3.0,38.880281
5.6,3.1,38.543586
5.6,3.2,38.347420
5.6,3.3,38.286497
5.6,3.4,38.355531
5.6,3.5,38.549237
5.6,3.6,38.862328
5.6,3.7,39.289521
5.6,3.8,39.825379
5.6,3.9,40.458047
5.6,4.1,41.166941
5.6,4.2,41.930851
5.6,4.3,42.728569
5.6,4.4,43.538888
5.6,4.5,44.340598
5.6,4.6,45.112973
5.6,4.7,45.846302
5.6,4.8,46.541880
5.6,4.9,47.201478
5.6,5.0,47.826869
5.6,5.1,48.419823
5.6,5.2,48.982111
5.6,5.3,49.515507
5.6,5.4,50.021780
5.6,5.5,50.502193
5.6,5.6,50.951340
5.6,5.7,51.359143
5.6,5.8,51.715424
5.6,5.9,52.010006
5.6,6.0,52.232713
5.6,6.1,52.373369
5.6,6.2,52.421795
5.6,6.3,52.367816
5.6,6.4,52.201280
5.6,6.5,51.921299
5.6,6.6,51.550048
5.6,6.7,51.113225
5.6,6.8,50.636532
5.6,6.9,50.145667
5.6,7.0,49.666332
5.6,7.1,49.224226
5.6,7.2,48.845049
5.6,7.3,48.554502
5.6,7.4,48.378284
5.6,7.5,48.342096
5.6,7.6,48.471638
5.6,7.7,48.792610
5.6,7.8,49.330712
5.6,7.9,50.111644
5.6,8.0,51.161106
